ID,SpecObjID,photoObjID,hostra,hostdec,SDSSra,SDSSdec,SDSSredshift,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
44515,425758700947400704,1237663480336548146,342.495,0.918391,342.49476,0.91835471,0.08916442,18.20928,17.21924,16.72663,16.37797,16.26886,0.03785029,0.006733811,0.006486585,0.007369575,0.02415167,0.4245971,0.3308432,0.2288758,0.1700792,0.1265077
40292,425626759552067584,1237656906346856567,341.17,-0.864988,341.1702,-0.86499558,0.08496131,18.8561,17.51011,16.8664,16.534,16.27477,0.07624108,0.01339058,0.01438046,0.01815746,0.03410743,0.2489736,0.1939985,0.1342073,0.09973039,0.07418109
50543,424543740581931008,1237660024494489977,338.782,-1.1093,338.78221,-1.1092987,0.09497228,19.80218,18.32458,17.61273,17.22008,17.04671,0.174207,0.02121433,0.01788676,0.01897519,0.06155264,0.2323315,0.1810312,0.1252365,0.09306415,0.06922263
40692,424537693267978240,1237663542612918428,338.653,-0.525984,338.65342,-0.52598312,0.08143818,18.83651,17.6454,17.09921,16.69567,16.43553,0.09241696,0.01489186,0.01313832,0.01399052,0.04010383,0.21154,0.1648305,0.114029,0.08473576,0.06302784
40339,424484641831938048,1237663478724886775,340.138,-0.298019,340.13847,-0.29799045,0.05638328,19.39001,17.49394,16.59393,16.0969,15.7754,0.2125507,0.133192,0.1109613,0.09755651,0.07719307,0.2314009,0.180306,0.1247348,0.09269136,0.06894534
43380,423403272112465920,1237663542612263032,337.159,-0.50114,337.15982,-0.49776029,-0.0001728075,20.99594,20.04587,19.08539,17.85246,17.05716,0.1009327,0.02039303,0.01491009,0.008060635,0.01332797,0.31284,0.2437628,0.168634,0.1253131,0.09320995
41161,423396675042699264,1237656906345218341,337.45,-0.893572,337.45019,-0.89356319,0.1420029,20.87906,18.62905,17.46222,17.00192,16.64187,0.4588637,0.02735572,0.01425828,0.01432958,0.03972983,0.252519,0.1967611,0.1361184,0.1011506,0.07523743
473,423382106513631232,1237663542612459792,337.7104,-0.5240833,337.71047,-0.52416584,0.0806805,19.43475,17.9436,16.99593,16.49858,16.19568,0.1549975,0.03411364,0.02909476,0.02228188,0.02923469,0.2683045,0.2090611,0.1446275,0.1074737,0.0799407
44886,422359010893654016,1237663544222351439,335.998,0.811599,335.99755,0.81159381,0.2173274,23.37297,20.1166,17.46336,16.92412,17.0673,8.347427,0.3206449,0.03248695,0.05462915,0.1520122,0.2939511,0.2290447,0.1584521,0.1177469,0.08758204
43421,422301836289009664,1237678617406800092,334.859,0.928215,334.85947,0.92826568,0.05653917,17.32762,16.15931,15.62391,15.26908,15.15002,0.02980988,0.008173362,0.007572619,0.008011629,0.01686412,0.3123955,0.2434164,0.1683944,0.125135,0.09307749
40681,422292765318080512,1237656906344104155,334.909,-0.872051,334.90941,-0.8720362,0.08530455,18.59256,17.16015,16.6208,16.23961,16.14984,0.0985116,0.01342022,0.01260113,0.01396377,0.04487178,0.3539884,0.2758254,0.1908147,0.1417958,0.10547
45508,421153115660642304,1237656906343252331,333.043,-0.912854,333.04345,-0.9128552,0.08001586,18.848,17.43112,16.862,16.57856,16.58538,0.1460541,0.02539086,0.01796577,0.02323502,0.07694043,0.3856758,0.300516,0.2078956,0.1544887,0.1149112
42319,419980761337194496,1237663543147102571,332.62,-0.02174261,332.62008,-0.021713842,0.04554295,16.93892,15.56982,15.0549,14.78881,14.53018,0.04569066,0.02059153,0.01992367,0.01907988,0.03402346,0.2627396,0.2047249,0.1416278,0.1052446,0.07828265
51937,418995055622121472,1237663479794565234,330.8167,0.5713889,330.81665,0.571085,0.03008866,15.68312,14.16107,13.43666,13.03719,12.78152,0.01875458,0.006102566,0.005548956,0.005434921,0.005980009,0.2528819,0.1970439,0.136314,0.1012959,0.07534556
43729,418873009831438336,1237656567045882092,329.849,-1.10851,329.84927,-1.1085127,0.1933258,19.9374,18.75556,17.84284,17.38408,17.1537,0.1657722,0.02692628,0.01726826,0.01752586,0.05562824,0.3933928,0.306529,0.2120553,0.1575798,0.1172105
44386,418846621552371712,1237656567046144425,330.376,-1.16783,330.37625,-1.1678635,0.1008437,19.19132,17.791,17.04909,16.61218,16.42435,0.1054664,0.01522514,0.01209153,0.01409362,0.03636971,0.3813335,0.2971325,0.2055549,0.1527493,0.1136174
46913,417875751191209984,1237678595929407860,329.0042,0.9983333,329.00745,0.99800816,0.06180721,17.95946,17.05005,16.53069,16.21038,16.2324,0.06530669,0.01374994,0.01002834,0.01342018,0.05044333,0.2256067,0.1757912,0.1216115,0.09037039,0.06721897
51981,412209966749870080,1237656528919265295,261.0333,58.995,261.03376,58.995077,0.011018,16.241,14.5303,14.19775,13.75441,14.17032,0.05346286,0.009083364,0.01078091,0.009934557,0.02859858,0.1284346,0.1000753,0.06923165,0.05144654,0.03826677
47967,412209966749870080,1237656528919265295,261.034,58.9951,261.03376,58.995077,0.011018,16.241,14.5303,14.19775,13.75441,14.17032,0.05346286,0.009083364,0.01078091,0.009934557,0.02859858,0.1284346,0.1000753,0.06923165,0.05144654,0.03826677
49043,403172252708792320,1237659896173690952,262.099,57.5454,262.09932,57.545419,0.02854834,15.70501,15.00883,14.77149,14.65716,14.50918,0.006783429,0.006266722,0.006510137,0.007828844,0.008865685,0.1634264,0.1273407,0.08809373,0.06546308,0.04869251
53549,399851452211685376,1237651226246316520,259.8333,57.90039,259.83315,57.900299,0.02894859,17.36429,15.83391,15.06253,14.66308,14.30667,0.04285909,0.03040696,0.03353248,0.02372111,0.03517175,0.134645,0.1049144,0.07257932,0.05393422,0.04011715
47628,398628795348707328,1237651297650082180,260.6708,60.01028,260.6713,60.010691,0.0186123,16.51754,15.30597,14.96021,14.8077,14.93092,0.0399457,0.007092409,0.009257995,0.01019115,0.03536723,0.1074607,0.08373268,0.05792588,0.04304514,0.03201767
47964,398596909511501824,1237656530529353861,262.5,60.35111,262.49722,60.350279,0.02048252,15.98417,14.36778,13.49791,13.14565,12.94069,0.02359976,0.01032929,0.00930478,0.007217015,0.009090531,0.1517427,0.1182369,0.08179574,0.060783,0.04521139
51710,389691963177199616,1237655550742298700,244.1833,0.2466667,244.18151,0.24646131,0.03065306,19.08996,14.60319,13.70099,13.20817,13.27469,0.9573607,0.02068475,0.01572297,0.01066774,0.02259362,0.4933746,0.3844342,0.2659498,0.1976292,0.1469998
47987,387320316596086784,1237668569858376183,241.8042,-0.08027778,241.8065,-0.078768979,0.03107078,17.41886,15.6223,14.66792,14.19341,13.81261,0.04167701,0.004408238,0.00424277,0.003971757,0.00652475,0.5868035,0.4572333,0.3163119,0.2350536,0.1748367
476,384004189476382720,1237655498125803642,199.5753,-2.858222,199.57531,-2.8582213,0.08536024,17.58799,16.45356,15.88046,15.54329,15.40521,0.06642436,0.0104273,0.009123205,0.01075284,0.03581083,0.1230031,0.09584315,0.06630385,0.04927086,0.03664847
47968,383973403150804992,1237655498663133278,200.609,-2.4183,200.60886,-2.4182707,0.02319018,15.7672,14.30018,13.6495,13.32663,13.10999,0.02202382,0.006653894,0.004120024,0.005603336,0.00642164,0.1450139,0.1129938,0.07816862,0.05808766,0.04320655
735,381752389696251904,1237650760786706711,195.5339,-3.099056,195.53391,-3.0990816,0.08763749,18.06486,16.83039,16.24878,15.88841,15.70122,0.04586095,0.01034551,0.008935126,0.009794977,0.02452654,0.1109697,0.08646688,0.05981738,0.04445073,0.03306317
49216,380657001270634496,null,194.3,-1.7067,194.30393,-1.7109693,0.009130055,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
47255,379506367435663360,1237671264958349432,192.057,-3.3327,192.05679,-3.3327148,0.003757023,16.97453,16.28767,16.12656,15.91054,15.92741,0.1744859,0.1300876,0.145461,0.1155842,0.15656,0.1165847,0.09084199,0.06284407,0.04669988,0.03473613
50570,377307619108349952,1237650371022946388,189.5125,-2.263611,189.51353,-2.2642853,0.008643118,15.62791,14.43765,14.05291,13.88981,13.7233,0.01660374,0.007195028,0.00960102,0.01104715,0.01643513,0.1406696,0.1096088,0.07582684,0.05634747,0.04191216
737,377291126433933312,1237650371559751879,189.3787,-1.729917,189.3787,-1.729945,0.08093574,18.565,16.82255,15.8417,15.42122,15.11504,0.081328,0.01067559,0.008273186,0.009806406,0.0191872,0.1305415,0.1017171,0.07036739,0.05229051,0.03889453
51739,374993427261057024,1237650760244854900,184.0375,-3.57,184.03553,-3.570129,0.01716441,16.18312,14.87821,14.28938,14.08743,13.85496,0.03234237,0.01121552,0.01114242,0.01673977,0.02194952,0.1621987,0.1263841,0.08743195,0.06497131,0.04832672
50107,372784234445694976,null,180.098,-1.1001,180.09621,-1.0977154,0.004941233,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
50089,372776262986393600,1237650762927309107,179.805,-1.6045,179.80472,-1.60448,0.02156794,19.126,18.12817,17.71553,17.51246,17.69369,0.1371072,0.02768406,0.02538618,0.0408727,0.1678307,0.1228699,0.09573938,0.06623206,0.04921752,0.03660879
734,371699291380541440,1237650371018358949,178.96,-2.249417,178.96274,-2.2507175,0.08531506,19.13538,17.69425,16.9295,16.51662,16.2868,0.06526135,0.01028445,0.01017289,0.01105855,0.02834759,0.08703176,0.06781456,0.0469138,0.03486198,0.02593091
11333,371667130665428992,1237650371017769035,177.6366,-2.1,177.63659,-2.1047386,0.1561889,18.69155,17.9513,17.30354,16.88923,16.73229,0.03578319,0.009709988,0.009585261,0.009738733,0.03285341,0.0853425,0.0664983,0.04600322,0.03418532,0.0254276
47941,370523358426589184,1237671140406657069,176.21,-1.6013,176.2103,-1.6013202,0.02839467,15.86281,14.38087,13.7578,13.42237,13.25046,0.01918004,0.004317897,0.003388859,0.002346405,0.005760839,0.08774758,0.06837232,0.04729966,0.03514871,0.02614419
49550,367204213052172288,1237650761850552420,172.8833,-2.309167,172.88365,-2.3091902,0.01581905,14.93304,13.36264,12.93244,12.47331,12.64898,0.02116438,0.00649298,0.004645234,0.003540947,0.01218678,0.1305864,0.101752,0.07039157,0.05230848,0.0389079
487,346893472545925120,1237648721785651375,221.2173,0.3657778,221.21718,0.3658091,0.03702575,17.1753,15.88261,15.32181,14.99174,14.73405,0.04307841,0.007928079,0.009536834,0.006769394,0.02141929,0.2034318,0.1585127,0.1096583,0.0814879,0.06061203
471,344539417731426304,1237648702981931189,218.7242,-1.137167,218.72428,-1.1372057,0.04781191,18.21297,17.07721,16.66503,16.40978,16.35763,0.04589402,0.008631161,0.008815694,0.01057955,0.03765701,0.1658757,0.1292492,0.089414,0.06644418,0.04942227
48282,343414342055651328,1237648721247076619,217.394,-0.0183,217.39419,-0.01827286,0.005175699,15.34503,14.33724,14.06819,13.86829,13.94674,0.0180113,0.00402765,0.01416068,0.005759226,0.02248541,0.1850722,0.144207,0.09976172,0.07413365,0.05514181
465,342300536709605376,1237648721246290147,215.549,-0.1312778,215.54901,-0.13128309,0.05408675,18.61255,17.35056,16.76493,16.41701,16.1839,0.04141442,0.008736975,0.00962331,0.008638612,0.02326328,0.1415543,0.1102981,0.07630372,0.05670184,0.04217575
47178,342296413541001216,1237648704054296626,215.599,-0.3877,215.599,-0.38770336,0.005515854,14.10312,12.52583,12.01711,11.83249,12.55723,0.01632231,0.02384767,0.04017973,0.0222281,0.4093009,0.1660361,0.1293742,0.08950046,0.06650844,0.04947006
48768,337770554406758400,1237648702977343535,208.225,-1.114444,208.22692,-1.11463,0.004585617,13.72815,12.60217,12.13714,11.72745,11.72094,0.008498966,0.006133866,0.006247961,0.007491839,0.01084408,0.1952974,0.1521744,0.1052736,0.07822953,0.0581884
736,332266949658568704,1237648722312495178,198.3561,0.6873611,198.35617,0.68733549,0.07302982,19.46902,17.98825,17.55096,17.25088,17.3812,0.1602089,0.01932643,0.0234097,0.03137042,0.1452622,0.1485924,0.1157822,0.08009756,0.05952108,0.04427274
49617,331018179344099328,1237648702972625038,197.421,-1.0483,197.42118,-1.0482723,0.02443011,17.12403,15.66151,14.98679,14.66293,14.45834,0.07095927,0.01059596,0.008025119,0.01088241,0.03674904,0.1221101,0.09514735,0.0658225,0.04891317,0.03638241
48713,327730638603970560,1237648722308759778,189.798,0.7175,189.79746,0.71748173,0.01695743,15.55498,14.27001,13.93589,13.71261,13.61649,0.022113,0.006149813,0.007864307,0.005490596,0.01624484,0.0796635,0.06207326,0.04294199,0.03191051,0.02373555
47741,327689132040022016,1237648720698671128,190.962,-0.5612,190.96212,-0.56121756,0.008742236,14.36051,13.31383,12.84999,12.58652,12.7364,0.00942631,0.002855901,0.002936333,0.004144908,0.009812069,0.1023807,0.07977434,0.05518752,0.04101024,0.03050408
50137,326652842548946944,1237648673971437623,189.522,-0.027,189.52228,-0.027016383,0.01251297,16.07241,14.63305,13.87436,13.46286,13.12094,0.02221921,0.01184188,0.005256547,0.008665761,0.01702027,0.1079738,0.08413248,0.05820246,0.04325067,0.03217055
48981,326605563548952576,1237648705115848765,187.7833,0.6133333,187.78488,0.6137188,0.02308306,15.90167,14.18736,13.34185,12.9081,12.6202,0.02614073,0.01280622,0.01153339,0.01091367,0.01044832,0.09714596,0.07569547,0.05236578,0.03891338,0.02894441
47049,326605563548952576,1237648705115848765,187.7833,0.6133333,187.78488,0.6137188,0.02308306,15.90167,14.18736,13.34185,12.9081,12.6202,0.02614073,0.01280622,0.01153339,0.01091367,0.01044832,0.09714596,0.07569547,0.05236578,0.03891338,0.02894441
53445,323266622989035520,1237648721769005438,183.1935,0.4090556,183.19349,0.40911412,0.02046719,18.0799,16.89657,16.52935,16.40046,16.37091,0.07729978,0.01500739,0.01310277,0.02195873,0.08216789,0.1179395,0.09189769,0.0635744,0.04724259,0.03513981
47034,322077775638849536,1237674649392316540,181.0875,-0.7202778,181.09158,-0.71934957,0.07755706,18.86714,17.03284,16.10612,15.60632,15.25326,0.1526748,0.09260938,0.07553814,0.07832158,0.06188979,0.1045783,0.08148672,0.05637214,0.04189054,0.03115887
419,320983485533677568,1237648722304172344,179.381,0.8171111,179.3811,0.81712018,0.06217614,18.24901,16.94352,16.42431,16.11669,15.96722,0.06003417,0.01026112,0.01036843,0.01245019,0.03168263,0.08809504,0.06864306,0.04748695,0.03528789,0.02624771
48685,320937306045310976,1237674648854659334,179.383,-1.2529,179.38268,-1.252861,0.01841198,16.29722,15.10442,14.47774,14.11167,13.92179,0.05512401,0.02822969,0.02329569,0.03070211,0.01440622,0.1051431,0.08192679,0.05667657,0.04211677,0.03132714
507,319799861484480512,1237674649927942349,178.3417,-0.3140833,178.3416,-0.31426785,0.1342025,20.06522,18.44802,17.36118,16.87009,16.53016,0.2356436,0.02878685,0.01732212,0.02497531,0.02908463,0.08913379,0.06945245,0.04804688,0.03570398,0.0265572
48603,1013426233754544128,1237657634872098922,139.8,48.96806,139.80111,48.967793,0.02920508,16.23286,14.96711,14.39677,14.06211,13.94766,0.02806974,0.09293821,0.04591614,0.02930643,0.4042818,0.08354051,0.0650942,0.04503186,0.0334635,0.0248907
52104,1013435304725473280,1237657771780866133,141.1583,49.35722,141.15717,49.357059,0.01626386,14.33396,13.13091,12.76791,12.58602,12.62372,0.01320206,0.002559846,0.001833741,0.003370497,0.01062718,0.09498397,0.07401087,0.05120038,0.03804737,0.02830025
40337,1114772340769581056,1237663543680893015,325.459,0.369269,325.45877,0.36927474,0.1072645,18.56437,17.23551,16.61701,16.27285,15.97608,0.03221406,0.00885894,0.009980032,0.009728366,0.0155161,0.2605758,0.2030389,0.1404614,0.1043779,0.07763796
52712,1115795715277219840,1237658298989543702,141.1109,5.171722,141.11094,5.1717254,0.09172926,19.4399,18.14209,17.52537,17.22824,17.03224,1.544061,3.227793,2.972223,2.831461,1.929466,0.2298346,0.1790855,0.1238905,0.09206395,0.06847867
50148,1115797089666754560,1237658423545561106,141,5.206944,141.00458,5.2093898,0.02794405,15.96849,14.87674,14.25229,13.99642,13.79599,0.02520902,0.006942462,0.006101049,0.005838472,0.01410806,0.227629,0.1773669,0.1227016,0.09118046,0.06782151
47005,1014443282077345792,1237657632189251797,145.938,49.2967,145.93762,49.296716,0.0251081,17.83651,16.59107,16.09225,15.95049,15.76381,0.0601805,0.01749012,0.01265095,0.01724491,0.0369839,0.05418997,0.04222446,0.02921068,0.02170667,0.01614577
47582,1017988927836940288,1237657770711646313,156.25,53.875,156.2503,53.87503,0.03214233,17.68756,16.5952,16.24187,15.99782,15.79605,0.05452282,0.0135395,0.07967495,0.01978682,0.06672486,0.04992544,0.03890157,0.02691192,0.01999844,0.01487517
47971,1022339420335925248,1237661351629226103,167.625,55.17,167.62646,55.169841,0.05776338,16.31252,15.04355,14.34655,14.04183,14.11531,0.02921718,0.005269614,0.004445283,0.004507467,0.02650106,0.05548337,0.04323227,0.02990788,0.02222476,0.01653114
48288,1117043110161967104,1237658299527594038,143.6625,5.840556,143.66101,5.8414264,0.01827748,16.31068,15.28269,14.02598,13.54941,13.18717,0.05676769,0.02919113,0.009729409,0.005746726,0.007244378,0.1592531,0.1240889,0.08584415,0.0637914,0.04744909
55135,1117050806743361536,1237674462028234968,144.0356,6.257167,144.0358,6.257063,0.008004412,18.0351,16.86423,16.39612,16.16121,16.01728,0.04620397,0.009871607,0.008478183,0.009426852,0.02535423,0.2443524,0.1903977,0.1317163,0.0978793,0.07280421
54274,1026931256677394432,1237655500275384424,204.3302,-1.295611,204.33024,-1.2956348,0.0581309,17.78472,16.70085,16.25221,15.97521,15.9566,0.03839596,0.005967576,0.005921755,0.007258616,0.02719886,0.1190071,0.09272952,0.06414985,0.04767022,0.03545788
1584,1026933455700649984,1237648702975639736,204.3881,-1.239694,204.38813,-1.2397076,0.08004843,19.66991,18.21419,17.40083,16.8949,16.69452,0.1593816,0.02166022,0.02142881,0.0291203,0.06107592,0.1162125,0.09055199,0.06264345,0.04655079,0.03462524
1503,1027959849905842176,1237671990806773917,206.9569,-3.317445,206.95697,-3.3174691,0.1976436,20.1219,18.47386,17.61413,17.2323,17.0322,0.2105836,0.02082983,0.015358,0.01754588,0.0512726,0.1859307,0.144876,0.1002245,0.07447755,0.05539762
480,1032527495531882496,1237655497595093173,213.693,-3.159111,213.69306,-3.159107,0.04783869,18.04705,16.88662,16.38259,16.01796,15.60547,0.07491472,0.02054567,0.01767691,0.02258265,0.05457359,0.2815903,0.2194133,0.1517891,0.1127956,0.08389918
52233,1033655869406996480,1237655690863837303,216.1792,-3.212222,216.17807,-3.209357,0.009572516,21.54314,20.24741,19.80902,19.58935,18.92081,0.4839943,0.3227924,0.3591634,0.3929729,0.2428764,0.3017576,0.2351275,0.1626601,0.1208739,0.08990797
503,1040401923083102208,1237655691943673982,229.9498,-2.1535,229.94986,-2.1535059,0.03702898,22.80394,20.70315,19.96927,19.55194,19.34056,0.8582646,0.1463769,0.1411192,0.1322205,0.2127053,0.7818097,0.6091809,0.4214285,0.3131665,0.2329384
2524,1046029776235554816,1237657878077374907,119.6304,26.12119,119.63046,26.121262,0.02006436,18.3602,17.56728,17.30708,17.12035,16.99895,0.03565423,0.009136974,0.01072364,0.01332924,0.04649613,0.1652392,0.1287533,0.08907094,0.06618925,0.04923264
48838,1051735418476718080,1237658205567909948,132.3458,36.71028,132.34402,36.710326,0.02506211,15.61743,14.21338,13.50321,13.17849,12.82506,0.02486414,0.01088594,0.01039128,0.01229386,0.009381895,0.1480886,0.1153896,0.079826,0.05931928,0.04412264
