ID,hostra,hostdec,petroMag_r
47698,70.93333,-5.319445,13.37712
47376,74.38333,-3.501667,20.10987
46862,113.2042,32.90722,20.63741
47581,126.925,21.47861,12.58437
48584,141.87,3.9296,13.76727
47223,206.9042,2.437222,24.02191
47258,72.97916,-4.952778,29.76291
47375,74.2375,-4.196111,19.37223
51983,75.06667,-3.3525,12.77136
52563,75.82083,-2.936389,13.42453
53940,11.79071,37.58361,20.14295
6433,5.88225,31.96047,16.28587
47696,41.77917,-2.973056,13.89572
49065,9.55,2.728889,12.44516
42777,6.38106,0.793842,22.028
50545,6.92458,1.2324,16.88446
52529,7.3125,2.863889,11.65829
51947,8.329166,3.804722,20.10791
44107,36.2915,1.17514,19.81697
41809,37.648,1.103469,20.83804
49427,38.8608,1.07452,16.47599
41678,39.0951,1.04286,20.03756
49167,39.85,1.093333,12.07823
40248,41.0892,1.13676,18.16382
45165,41.9194,0.964828,20.91442
42347,44.7545,0.897257,17.44092
43334,44.7545,0.897257,17.44092
49117,353.3792,24.02056,14.37602
46853,350.6875,23.21111,14.45073
52507,351.9208,23.58889,13.19553
48506,6.841667,24.18306,16.20511
51900,353.7,24.75028,19.74928
49674,10.36667,25.49917,12.14124
49268,10.36667,25.49917,12.14124
47661,29.975,23.64444,22.5026
43826,325.538,0.962405,20.28671
50486,325.625,0.9844444,22.17519
42863,328.756,1.01222,18.49796
46913,329.0042,0.9983333,20.97264
40874,329.838,1.01059,21.77661
45221,330.254,1.01679,19.29531
41975,332.773,1.06898,21.10571
42027,332.9445,1.134696,20.89141
21670,333.6329,1.193956,20.29259
51225,333.95,1.184778,22.03393
45442,335.278,1.18519,21.03115
41785,336.407,1.2295,20.24288
42793,312.664,1.07184,19.3766
50554,312.834,1.01884,22.09989
49144,316.519,1.2161,17.57556
44400,318.744,1.13674,21.13925
21671,333.8669,1.549356,19.80313
51825,344.5875,2.298056,13.96185
48766,345.4292,2.263611,12.69925
47065,357.475,2.704722,15.49915
51542,346.45,3.545,12.70553
52084,341.0125,15.87194,13.99608
51113,326.1208,14.59972,25.07766
49256,359.875,18.20333,14.2662
43597,315.46,0.486219,18.05775
42858,317.242,0.477656,17.66159
42136,320.175,0.696115,19.96478
45148,320.4013,0.5820345,21.54432
42188,322.7018,0.6925903,18.41642
41895,323.199,0.6888722,18.39369
49911,323.384,0.7848,18.17701
41731,323.511,0.633604,19.69577
41638,323.6724,0.6848553,18.45477
45219,326.72,0.908921,21.56162
43313,327.505,0.873884,22.3393
45019,328.145,0.845699,22.11498
40363,328.329,0.851173,19.5182
45220,330.1929,0.9281947,18.24247
42360,330.537,0.819938,20.97629
49944,332.2208,0.8972222,23.19567
36948,333.0818,1.036256,19.68794
43412,334.356,0.944602,21.86432
36715,334.6218,0.9412667,20.81754
43421,334.859,0.928215,15.62391
45222,335.444,0.971753,18.42798
43431,335.64,1.04059,20.09798
44862,336.27,1.06153,20.00322
43230,336.623,0.951775,22.47308
42336,337.304,0.963149,20.36802
43179,338.217,1.16183,20.28275
44184,339.772,1.18468,20.47325
44152,339.877,1.01367,21.45083
42141,342.611,1.22273,20.74922
45266,342.888,1.16699,19.66759
45770,344.597,1.16486,17.079
43326,344.975,1.16475,21.60317
44868,345.235,1.2094,19.84874
42779,346.066,1.11254,19.47562
44875,349.445,1.21795,18.43422
43491,354.546,1.25039,22.97789
43492,3.06537,1.24911,19.80833
43550,7.53967,1.24591,17.89046
44609,11.014,1.24256,21.29609
43751,14.2941,1.24056,22.19533
42516,15.0186,1.24625,19.59827
41109,18.6557,1.18152,14.15199
44094,19.4114,1.19607,19.14468
44972,19.7763,1.16376,18.85676
42312,21.8093,1.25737,17.14029
44223,26.2185,1.22967,17.11687
45458,27.4953,1.20038,19.58774
49408,28.27793,1.113789,19.88484
42776,28.8725,1.16001,21.56265
41202,29.3773,1.16407,19.89035
42293,31.2761,1.13273,18.32324
42786,31.8722,1.15924,20.48197
44680,32.1308,1.01988,19.88343
41368,33.5667,1.12137,20.35139
45743,34.0902,1.06707,20.93726
44681,36.1503,1.03475,19.9664
47126,36.22917,0.8852777,21.33297
43626,40.5134,0.856297,21.0501
49965,40.72083,0.8927778,22.0878
492,41.01596,0.7748889,14.89502
42497,41.1849,0.784928,15.53993
52199,42.42916,0.7597222,22.8828
43156,315.7,0.842468,21.91525
44465,315.736,0.850472,20.25215
41217,316.286,0.949184,21.25686
40221,319.504,1.1153,19.49432
49934,320.383,0.994918,16.76636
42108,320.882,0.985008,19.72315
41733,322.363,1.00665,20.9683
43922,323.524,1.11207,21.04468
41640,325.405,1.20442,20.36025
42028,328.544,1.23917,20.02427
36939,334.4623,1.46845,23.7652
52603,345.1,1.626389,14.2076
46909,10.98333,1.850278,13.71401
46390,21.14167,1.731667,12.58174
49536,21.14167,1.731667,12.58174
47192,33.00834,1.3775,18.53701
49270,38.65,1.347778,14.44905
40857,39.0149,1.25152,18.59009
41810,42.4606,1.18176,20.59006
43821,43.2079,1.21921,22.44321
44621,43.8782,1.22032,20.05204
44452,44.4561,1.23078,21.8677
43546,313.429,1.14498,24.56302
49072,7.545833,2.093611,24.80212
55213,19.5005,2.058194,16.93036
53807,330.6741,2.190056,16.13904
50270,32.62917,2.333055,21.32549
48398,313.0875,2.144722,23.43352
49844,8.8625,2.935,14.92595
51800,8.929167,2.981945,21.634
51773,352.3417,3.39,13.94891
51630,43.50834,2.961944,21.83381
47125,30.4,3.648611,21.54193
47121,15.33333,4.309166,20.80579
47122,15.39583,4.437222,20.79021
47254,25.94167,4.222778,12.98755
47210,25.94167,4.222778,12.98755
47680,25.94167,4.222778,12.98755
52393,26.65833,4.226111,17.08421
51243,29.28333,4.085278,22.55839
48459,44.5375,4.684166,22.21018
51688,45.85,4.491667,14.22647
50231,9.079166,6.061111,20.51527
52366,355.3917,3.725,14.18976
54209,358.4134,3.75,22.35168
47123,16.20833,4.564722,24.79086
48792,41.60833,3.606389,20.70908
49292,354.6542,5.433611,14.3546
46571,20.44583,5.256667,10.57449
48830,324.9375,6.286111,21.95338
49018,355.3292,4.0175,18.29489
54646,345.299,4.263583,16.5598
50175,333.6695,5.078389,15.62749
49999,5.575,27.88861,17.85387
47503,12.00833,27.62333,12.11069
48049,20.5625,34.66945,14.12741
46342,21.59167,34.70389,12.51598
50287,357.8042,11.42167,22.83677
50867,21.5125,11.44417,13.78639
47131,4.070833,12.41472,15.79067
47202,27.09167,11.52139,24.35593
48091,27.09167,11.52139,24.35593
52129,326.2917,10.10083,20.16259
49659,339.9083,11.76972,13.8995
47332,6.320833,12.885,20.66513
46821,22.99167,12.19806,16.61897
52343,332.5375,11.27972,15.78448
50375,0.3333333,13.11167,12.91242
46863,6.541667,13.65389,14.38385
49524,325.0333,10.65389,18.36059
47021,352.4167,-3.040278,23.48051
52164,340.0625,-2.424167,12.99819
47896,8.870833,-2.6575,24.80205
4275,21.84317,-2.429028,15.58275
51204,318.0417,-1.475278,22.04263
57784,356.2011,-2.114833,16.01203
44,356.2011,-2.114833,16.01203
49778,357.1292,-2.149167,23.21452
36741,351.908,-1.762819,20.30655
49019,6.970833,-1.810278,20.49684
48578,10.34167,-1.715556,21.45926
46333,21.60417,-1.638611,13.45462
51161,39.548,-1.318694,12.14153
52423,40.63334,-1.358333,22.56988
47695,19.84167,-3.605278,22.99467
50921,28.18333,-3.396667,23.55505
8522,35.42517,-3.365028,21.66423
22068,36.07211,-3.309672,20.5039
39227,35.87919,-2.8606,18.39623
51540,21.44583,-1.3725,21.3766
47102,17.74167,33.15167,24.80206
51960,27.44583,31.74694,25.08531
49860,34.24583,30.69917,27.05894
51545,27.69583,32.54694,13.8011
52608,32.29167,31.99417,14.29522
52653,47.30046,27.51858,16.79679
51255,37.05833,31.31139,14.6699
46501,350.425,8.887222,12.62276
50334,21.33333,8.903334,20.31018
49848,351.7125,9.3325,20.08219
52365,349.9208,10.185,21.67677
52527,356.0667,10.76694,11.41976
47018,356.0667,10.76694,11.41976
47199,9.070833,11.39444,24.80193
50456,341.3625,10.65889,22.70073
51667,8.208333,11.73639,19.75429
51544,341.4417,11.13083,13.75764
51138,341.4417,11.13083,13.75764
54590,343.7773,11.25883,17.14346
50833,349.0667,11.71306,17.29543
49639,356.4792,12.06111,13.08761
53329,20.97217,11.66386,15.95373
49310,342.4792,11.60889,12.49382
51236,342.45,11.64611,18.59173
51448,343.5833,11.7825,14.18079
46524,347.2375,12.04833,13.34902
50777,344.05,3.927222,13.54884
48427,348.6458,4.498333,18.55922
51589,347.4292,5.698889,18.35176
46855,339.8833,8.6125,30.76146
51598,314.9458,-1.8875,14.6879
50871,345.1708,8.466666,13.77707
51779,351.9875,8.778889,13.10995
47929,345.8125,8.874722,24.80193
48172,348.3,10.77222,23.0155
53131,5.385541,-5.957889,16.28678
48837,350.2625,-4.893889,14.88852
47105,351.6875,-4.966667,24.16273
51184,7.479167,-4.586389,15.98099
37573,36.34557,-5.323528,19.38544
50632,32.4,-4.864444,20.6422
56723,36.09717,-4.720669,19.8258
56773,36.177,-4.790361,23.8957
281,19.24725,-4.941833,24.80208
56763,36.17133,-4.288778,20.36134
56719,36.81116,-4.318056,20.25396
56793,36.9465,-4.253778,21.56495
36717,34.98622,-3.960617,22.53909
51230,35.30416,-3.909722,22.25985
51232,35.66689,-4.027153,20.74802
56721,36.04329,-4.037472,21.55192
48881,32.425,-3.78,23.28419
48811,35.40417,-5.521667,12.31804
50599,31.75,-5.102222,16.58357
56764,36.47492,-4.994583,17.00434
21571,35.09575,-4.6731,20.39033
56722,36.06158,-4.517111,20.35777
46966,21.28333,-4.623333,21.40062
56740,36.23342,-4.126972,24.80347
56735,36.43175,-4.144139,20.37576
56771,36.53688,-4.109783,21.55053
56778,36.55233,-4.134806,20.40566
56779,36.96942,-4.180333,21.303
51649,6.570833,-4.492222,21.31497
49134,31.56667,-3.874167,20.6896
50067,32.575,-3.540555,23.45407
51862,34.6875,-6.639167,12.36293
50248,17.48333,-3.526389,21.93968
50249,17.85833,-2.687778,17.44905
53112,7.151083,-1.550056,16.69782
49730,14.075,-1.625833,16.40152
48497,34.81667,-7.735,20.96711
48284,40.4875,-6.792778,14.33996
4206,46.34446,-6.39275,16.26752
49279,34.6635,-6.903,13.03183
51101,351.0208,16.66195,15.47065
50860,353.7208,18.22667,13.97774
50473,358.9417,18.425,16.26239
48824,29.83333,19.0075,11.2704
48793,29.83333,19.0075,11.2704
48478,22.50833,21.885,21.87238
50040,0.8958333,23.20028,13.67946
51817,22.44167,18.88278,16.62614
48081,346.2333,19.55194,17.72396
52396,15.6,20.55917,22.97648
50952,30.90417,24.07556,21.8891
49262,28.425,29.93361,13.53852
50290,32.14167,29.23417,13.56482
47028,353.6667,-3.151944,13.72546
54569,354.8815,-3.149028,14.33743
50846,348.55,-2.779167,14.42741
48370,352.1042,-2.800278,13.69646
49410,33.36741,-0.9682489,20.76212
43014,35.5071,1.15486,18.89338
43920,35.1141,1.23541,19.46482
50525,32.3864,-0.999937,16.21843
51305,35.15417,2.403889,23.34892
48024,335.6542,-4.121666,22.52603
50291,8.991667,24.03695,21.33079
51834,8.183333,26.11806,14.41212
51573,26.38333,25.52111,24.70576
51811,11.82917,27.8275,13.5168
51555,328.5958,15.15667,12.97414
48359,328.5958,15.15667,12.97414
48806,328.5958,15.15667,12.97414
47874,32.0841,1.1843,14.59654
44615,33.4147,1.24089,22.70247
45519,33.6424,1.16068,20.76453
47104,344.7875,-4.515833,16.85788
51765,14.95833,-7.578333,19.8831
52526,14.95833,-7.578333,19.8831
47511,15.39167,-7.589167,21.25125
50302,315.6917,-4.090278,22.99483
47354,336.05,-3.482222,32.76178
51153,334.1125,16.47139,14.03169
48788,357.8542,20.11194,12.1056
49765,332.2625,17.84111,20.84193
598,350.2815,-8.109972,15.75273
51795,356.3792,-7.946111,22.61513
51484,345.9333,-7.225,13.58966
48089,336.625,-6.394166,14.314
47653,5,-6.335278,13.61325
47895,337.1125,17.14889,20.56044
49630,338.9833,20.32222,13.09302
51856,339.1917,20.35861,21.35282
50227,357.0208,28.23889,24.79556
46681,27.55417,27.19695,22.89775
49294,13.70833,29.24667,13.88507
52311,12.89583,29.71639,14.29979
49047,340.5442,19.99689,13.58227
48769,338.4583,20.80528,21.69536
47338,352.1167,22.42056,12.18105
51103,352.1167,22.42056,12.18105
51557,349.8083,26.05556,22.4789
50821,357.2583,26.78833,21.16074
50222,355.9792,27.10667,22.41061
48073,357.7583,27.18194,22.07476
49245,339.1375,25.76306,13.59374
50775,7.470833,31.39278,23.63325
49499,20.86667,30.78444,14.06301
47529,15.85833,32.23722,13.59194
48777,17.21667,32.09972,21.71334
51816,10.46667,32.99111,23.028
49052,17.5,32.36861,23.57506
51936,24.9375,29.92417,20.9349
46286,16.54167,31.40611,15.10478
51901,21.64167,31.61639,14.2408
51913,21.64167,31.61639,14.2408
52100,347.5458,30.58083,20.75289
51858,347.9625,31.02083,15.16441
46360,337.1042,30.29167,13.74791
46856,13.24167,29.0325,19.869
51446,342.1708,27.61083,14.41863
52600,356.7708,29.48389,12.23306
52367,358.6208,29.42972,21.25755
52602,10.59167,29.64139,13.23514
46530,10.59167,29.64139,13.23514
460,342.1998,28.18625,16.31334
53823,346.2518,28.76128,17.12988
51952,8.625,30.39694,15.95696
49772,2.7875,29.90833,23.42393
44340,34.605,1.13339,19.15303
