ID,PhotoObjID,hostra,hostdec,SDSSra,SDSSdec,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
47700,1237665441512030238,184.9625,29.615,184.960822103371,29.6147179619848,13.75368,11.40477,10.49416,10.16298,9.728282,0.008741828,0.001313651,0.0008664533,0.0005377354,0.001074084,0.09502527,0.07404305,0.05122264,0.03806391,0.02831255
47627,1237665368509710426,174.925,31.90972,174.925682229559,31.9085792912916,21.01456,18.49213,17.3052,17.21962,17.36141,0.2647816,0.08624131,0.06964637,0.09665567,0.1399957,0.1011695,0.07883057,0.05453463,0.04052507,0.03014321
46868,1237665331460571164,178.4625,33.36528,178.460725800962,33.3661667535362,15.3589,14.09479,13.70124,13.55395,13.47964,0.01927398,0.003344508,0.003425158,0.004308604,0.01351908,0.08567467,0.06675712,0.04618227,0.03431838,0.02552657
48971,1237665097390817477,145.2333,27.77861,145.234872561846,27.7799681796967,17.13844,16.00911,15.69091,15.65085,16.13175,0.0564336,0.04646162,0.0852263,0.1371306,0.395567,0.0903156,0.0703733,0.04868392,0.03617737,0.02690932
52629,1237664869211504804,137.3875,33.12361,137.386967921473,33.1243052414836,23.35211,21.98606,21.75722,21.196,21.60824,1.51049,0.3402593,0.4329466,0.3354703,1.059037,0.09563673,0.07451949,0.05155224,0.03830884,0.02849474
50650,1237664869211504804,137.3875,33.12361,137.386967921473,33.1243052414836,23.35211,21.98606,21.75722,21.196,21.60824,1.51049,0.3402593,0.4329466,0.3354703,1.059037,0.09563673,0.07451949,0.05155224,0.03830884,0.02849474
50656,1237664869211504804,137.3875,33.12361,137.386967921473,33.1243052414836,23.35211,21.98606,21.75722,21.196,21.60824,1.51049,0.3402593,0.4329466,0.3354703,1.059037,0.09563673,0.07451949,0.05155224,0.03830884,0.02849474
47686,1237664869211504785,137.391,33.1235,137.391036955751,33.1228776960457,24.63452,25.11429,24.80193,21.21605,20.5375,7.138099,21.55821,28.52634,2.683122,1.981668,0.09561202,0.07450024,0.05153892,0.03829894,0.02848738
46294,1237664668432138249,147.15,33.42139,147.148280526824,33.4216093423156,14.44824,13.0624,12.48982,12.23678,12.27873,0.01622563,0.004770552,0.01741629,0.00267114,0.009628396,0.05581041,0.04348709,0.03008417,0.02235576,0.01662858
48707,1237664295297810527,206.9375,38.305,206.937443692075,38.3046181115855,14.81892,13.69252,13.303,12.6875,12.83791,0.09441715,0.04397628,0.05553376,0.005054807,0.05748051,0.0586713,0.04571628,0.03162631,0.02350174,0.01748098
50873,1237664092896034987,123.5583,21.35556,123.55898570532,21.3554598024167,14.9843,13.20529,12.37767,11.91735,11.72397,0.0145965,0.002934833,0.002972407,0.003608196,0.003982997,0.1720232,0.1340393,0.09272777,0.06890666,0.0512539
43830,1237663782589694171,6.71907,-1.19508,6.71907174849111,-1.19507571844087,22.5777,20.96171,19.43985,19.12325,18.84976,1.995381,1.41669,1.039353,2.204841,2.402214,0.09975073,0.0777251,0.05376986,0.03995677,0.0297205
42886,1237663479262806901,342.562,0.18988,342.562325870075,0.189878074234882,18.85811,25.32338,19.18644,29.80599,18.12918,0.3148536,20.51063,0.1803334,0.3343358,0.7200119,0.4371655,0.3406364,0.2356507,0.1751137,0.1302524
41671,1237663277923041656,349.226,0.625486,349.225939326139,0.625487763815032,19.66402,18.94535,18.57778,18.46902,18.32574,0.1454111,0.03714756,0.02637341,0.06144103,0.1899473,0.1882042,0.1466475,0.10145,0.07538825,0.056075
48774,1237663275796463624,36.90833,-1.15472,36.906093648858,-1.156015026396,13.5539,11.61961,10.79726,10.35252,10.09004,0.004250596,0.003328491,0.003049809,0.002923817,0.003021098,0.149484,0.1164769,0.08057819,0.05987823,0.0445384
49585,1237662663215349960,236.4125,28.08861,236.414404490232,28.0887495694232,15.993,14.49806,13.75833,13.35318,13.01274,0.08365779,0.03231324,0.02891555,0.01801488,0.02250849,0.1238174,0.09647764,0.06674279,0.04959704,0.03689109
51732,1237662635829100643,218.225,11.595,218.225446201031,11.5957863052132,22.3192,21.07335,20.73571,20.75044,20.97001,0.8031171,0.2664287,0.2531812,0.3124003,0.8085188,0.1113607,0.08677147,0.0600281,0.04460731,0.03317964
47747,1237662525767352353,188.45,15.16833,188.44981977701,15.1692949333844,21.6182,20.87883,20.41047,20.47416,20.43836,0.3614137,0.20315,0.1966834,0.2376803,0.5719496,0.1663729,0.1296366,0.08968202,0.06664335,0.04957041
52615,1237662237474488393,203.6792,9.336667,203.680569360988,9.33626610029351,21.47358,20.10895,19.47167,19.08854,18.64078,0.4106655,0.2001658,0.2138672,0.2089639,0.2088397,0.1146219,0.08931263,0.06178606,0.04591367,0.03415133
51114,1237662237474488393,203.6792,9.336667,203.680569360988,9.33626610029351,21.47358,20.10895,19.47167,19.08854,18.64078,0.4106655,0.2001658,0.2138672,0.2089639,0.2088397,0.1146219,0.08931263,0.06178606,0.04591367,0.03415133
46720,1237661965821280286,190.3875,41.15083,190.384033480804,41.1498162845926,12.57889,11.62809,11.15721,10.91232,11.00227,0.005700006,0.002952366,0.001978796,0.002177212,0.007418451,0.09046812,0.07049215,0.04876614,0.03623847,0.02695476
52573,1237661950260215829,198.1667,12.59972,198.166922744168,12.5996584746999,19.78682,20.01943,24.80216,24.36191,22.82705,0.3976681,1.720356,176.3839,116.3347,39.04337,0.1008587,0.07858845,0.05436713,0.0404006,0.03005062
46877,1237661950260215827,198.166,12.5998,198.166159343782,12.5997560141845,15.77388,13.72286,12.94423,12.59362,12.37405,0.1245037,0.01553743,0.0111373,0.003693555,0.00963805,0.1008523,0.07858341,0.05436364,0.04039801,0.0300487
46364,1237661871864545363,178.206,44.1207,178.205984440057,44.1207428283496,13.55252,12.13301,11.47002,11.07518,10.8583,0.009654983,0.002572764,0.001815292,0.001041626,0.002018999,0.09042437,0.07045805,0.04874256,0.03622094,0.02694173
46309,1237661871864545363,178.206,44.1207,178.205984440057,44.1207428283496,13.55252,12.13301,11.47002,11.07518,10.8583,0.009654983,0.002572764,0.001815292,0.001041626,0.002018999,0.09042437,0.07045805,0.04874256,0.03622094,0.02694173
49213,1237661871864545363,178.206,44.1207,178.205984440057,44.1207428283496,13.55252,12.13301,11.47002,11.07518,10.8583,0.009654983,0.002572764,0.001815292,0.001041626,0.002018999,0.09042437,0.07045805,0.04874256,0.03622094,0.02694173
